model,angle_set,curve,point_index,param_angle_rad,x_over_delta_xq,p_over_delta_pq
SN,B,V_recon_total,151,1.3177235852557188,-0.8617269910621723,0.785154741670648
SN,B,V_recon_total,152,1.3264502315156905,-0.8686504762671009,0.7683879052282946
SN,B,V_recon_total,153,1.335176877775662,-0.8755078103751444,0.7515625530720238
SN,B,V_recon_total,154,1.3439035240356338,-0.8822984711737619,0.7346799665175432
SN,B,V_recon_total,155,1.3526301702956054,-0.8890219415278416,0.7177414312391838
SN,B,V_recon_total,156,1.361356816555577,-0.8956777094190856,0.7007482371719864
SN,B,V_recon_total,157,1.3700834628155487,-0.9022652679850004,0.6837016784134708
SN,B,V_recon_total,158,1.3788101090755203,-0.9087841155574959,0.666603053125086
SN,B,V_recon_total,159,1.387536755335492,-0.9152337557010913,0.6494536634333465
SN,B,V_recon_total,160,1.3962634015954636,-0.921613697250718,0.632254815330675
SN,B,V_recon_total,161,1.4049900478554354,-0.9279234543491268,0.6150078185759414
SN,B,V_recon_total,162,1.413716694115407,-0.9341625464838851,0.5977139865947242
SN,B,V_recon_total,163,1.4224433403753787,-0.9403304985239712,0.5803746363792835
SN,B,V_recon_total,164,1.4311699866353502,-0.9464268407559572,0.5629910883882714
SN,B,V_recon_total,165,1.4398966328953218,-0.9524511089197792,0.5455646664461697
SN,B,V_recon_total,166,1.4486232791552935,-0.9584028442440926,0.5280966976424781
SN,B,V_recon_total,167,1.457349925415265,-0.9642815934812091,0.5105885122306522
SN,B,V_recon_total,168,1.4660765716752369,-0.9700869089416143,0.4930414435267956
SN,B,V_recon_total,169,1.4748032179352084,-0.9758183485280593,0.47545682780812737
SN,B,V_recon_total,170,1.4835298641951802,-0.9814754757692297,0.45783600421121506
SN,B,V_recon_total,171,1.4922565104551517,-0.9870578598529832,0.4401803146299984
SN,B,V_recon_total,172,1.5009831567151235,-0.9925650756591594,0.4224911036135948
SN,B,V_recon_total,173,1.509709802975095,-0.9979967037919517,0.4047697182639107
SN,B,V_recon_total,174,1.5184364492350666,-1.003352330611849,0.3870175081330511
SN,B,V_recon_total,175,1.5271630954950384,-1.008631548267134,0.3692358251205475
SN,B,V_recon_total,176,1.53588974175501,-1.0138339547249424,0.3514260233704068
SN,B,V_recon_total,177,1.5446163880149817,-1.018959153801881,0.3335894591679848
SN,B,V_recon_total,178,1.5533430342749532,-1.0240067551941965,0.3157274908367036
SN,B,V_recon_total,179,1.562069680534925,-1.028976374507501,0.2978414786346059
SN,B,V_recon_total,180,1.5707963267948966,-1.0338676332860421,0.27993278465077054
SN,B,V_recon_total,181,1.5795229730548683,-1.0386801590415278,0.26200277270157973
SN,B,V_recon_total,182,1.5882496193148399,-1.0434135852814883,0.2440528082268632
SN,B,V_recon_total,183,1.5969762655748114,-1.0480675515371898,0.22608425818591127
SN,B,V_recon_total,184,1.6057029118347832,-1.0526417033910833,0.20809849095337724
SN,B,V_recon_total,185,1.6144295580947547,-1.0571356925037954,0.1900968762150715
SN,B,V_recon_total,186,1.6231562043547265,-1.0615491766406562,0.17208078486365153
SN,B,V_recon_total,187,1.631882850614698,-1.065881819697761,0.15405158889422685
SN,B,V_recon_total,188,1.6406094968746698,-1.0701332917275668,0.13601066129987244
SN,B,V_recon_total,189,1.6493361431346414,-1.0743032689640175,0.11795937596707379
SN,B,V_recon_total,190,1.6580627893946132,-1.0783914338472027,0.09989910757109643
SN,B,V_recon_total,191,1.6667894356545847,-1.0823974750475385,0.081831231471303
SN,B,V_recon_total,192,1.6755160819145565,-1.0863210874894769,0.06375712360640995
SN,B,V_recon_total,193,1.684242728174528,-1.0901619723747396,0.04567816038970904
SN,B,V_recon_total,194,1.6929693744344996,-1.093919837205073,0.027595718604244313
SN,B,V_recon_total,195,1.7016960206944713,-1.0975943958045198,0.00951117529796619
SN,B,V_recon_total,196,1.710422666954443,-1.1011853683412165,-0.008574092321134374
SN,B,V_recon_total,197,1.7191493132144147,-1.104692481348702,-0.026658706989909298
SN,B,V_recon_total,198,1.7278759594743862,-1.1081154677467417,-0.044741291494933055
SN,B,V_recon_total,199,1.736602605734358,-1.111454066861669,-0.0628204687773869
SN,B,V_recon_total,200,1.7453292519943295,-1.1147080244462353,-0.08089486203792362
SN,B,V_recon_total,201,1.7540558982543013,-1.117877092698973,-0.09896309484151933
SN,B,V_recon_total,202,1.7627825445142729,-1.1209610302830637,-0.1170237912222914
SN,B,V_recon_total,203,1.7715091907742444,-1.1239596023447216,-0.13507557578828572
SN,B,V_recon_total,204,1.7802358370342162,-1.1268725805310746,-0.1531170738262178
SN,B,V_recon_total,205,1.7889624832941877,-1.1296997430075553,-0.1711469114061609
SN,B,V_recon_total,206,1.7976891295541595,-1.132440874474796,-0.18916371548617844
SN,B,V_recon_total,207,1.806415775814131,-1.1350957661850218,-0.20716611401688428
SN,B,V_recon_total,208,1.8151424220741028,-1.1376642159579509,-0.225152736045932
SN,B,V_recon_total,209,1.8238690683340744,-1.1401460281961884,-0.243122211822415
SN,B,V_recon_total,210,1.8325957145940461,-1.1425410139001246,-0.26107317290118226
SN,B,V_recon_total,211,1.8413223608540177,-1.1448489906823243,-0.2790042522470469
SN,B,V_recon_total,212,1.8500490071139892,-1.1470697827814207,-0.296914084338894
SN,B,V_recon_total,213,1.858775653373961,-1.149203221075497,-0.31480130527366956
SN,B,V_recon_total,214,1.8675022996339325,-1.1512491430949672,-0.33266455287024504
SN,B,V_recon_total,215,1.8762289458939043,-1.1532073930349482,-0.35050246677315683
SN,B,V_recon_total,216,1.8849555921538759,-1.1550778217671263,-0.368313688556198
SN,B,V_recon_total,217,1.8936822384138476,-1.1568602868511106,-0.38609686182587166
SN,B,V_recon_total,218,1.9024088846738192,-1.1585546525452846,-0.40385063232468194
SN,B,V_recon_total,219,1.911135530933791,-1.1601607898171409,-0.42157364803426994
SN,B,V_recon_total,220,1.9198621771937625,-1.161678576353107,-0.43926455927837077
SN,B,V_recon_total,221,1.928588823453734,-1.1631078965678627,-0.4569220188256007
SN,B,V_recon_total,222,1.9373154697137058,-1.1644486416131392,-0.4745446819920521
SN,B,V_recon_total,223,1.9460421159736774,-1.1657007093860108,-0.49213120674369487
SN,B,V_recon_total,224,1.9547687622336491,-1.1668640045366687,-0.5096802537985812
SN,B,V_recon_total,225,1.9634954084936207,-1.1679384384756835,-0.5271904867288328
SN,B,V_recon_total,226,1.9722220547535925,-1.1689239293807507,-0.5446605720624196
SN,B,V_recon_total,227,1.980948701013564,-1.1698204022029228,-0.5620891793847043
SN,B,V_recon_total,228,1.9896753472735358,-1.1706277886723233,-0.5794749814397624
SN,B,V_recon_total,229,1.9984019935335073,-1.1713460273033465,-0.596816654231455
SN,B,V_recon_total,230,2.007128639793479,-1.1719750633993402,-0.6141128771242581
SN,B,V_recon_total,231,2.0158552860534504,-1.1725148490567698,-0.6313623329438336
SN,B,V_recon_total,232,2.0245819323134224,-1.1729653431688682,-0.6485637080773375
SN,B,V_recon_total,233,2.033308578573394,-1.173326511428764,-0.6657156925734541
SN,B,V_recon_total,234,2.0420352248333655,-1.1735983263320966,-0.6828169802421582
SN,B,V_recon_total,235,2.050761871093337,-1.173780767179108,-0.6998662687541832
SN,B,V_recon_total,236,2.059488517353309,-1.1738738200762218,-0.716862259740201
SN,B,V_recon_total,237,2.0682151636132806,-1.1738774779370995,-0.7338036588896938
SN,B,V_recon_total,238,2.076941809873252,-1.173791740483181,-0.7506891760495258
SN,B,V_recon_total,239,2.0856684561332237,-1.1736166142437048,-0.7675175253221902
SN,B,V_recon_total,240,2.0943951023931953,-1.1733521125552129,-0.7842874251637364
SN,B,V_recon_total,241,2.1031217486531673,-1.1729982555605323,-0.8009975984813651
SN,B,V_recon_total,242,2.111848394913139,-1.1725550702072434,-0.8176467727306802
SN,B,V_recon_total,243,2.1205750411731104,-1.1720225902456267,-0.8342336800126036
SN,B,V_recon_total,244,2.129301687433082,-1.1714008562260927,-0.8507570571699269
SN,B,V_recon_total,245,2.138028333693054,-1.1706899154960944,-0.8672156458835081
SN,B,V_recon_total,246,2.1467549799530254,-1.169889822196521,-0.8836081927680923
SN,B,V_recon_total,247,2.155481626212997,-1.1690006372575743,-0.8999334494677689
SN,B,V_recon_total,248,2.1642082724729685,-1.1680224283941305,-0.9161901727510346
SN,B,V_recon_total,249,2.17293491873294,-1.1669552701005819,-0.9323771246054708
SN,B,V_recon_total,250,2.181661564992912,-1.165799243645164,-0.9484930723320242
SN,B,V_recon_total,251,2.1903882112528836,-1.1645544370637673,-0.9645367886388787
SN,B,V_recon_total,252,2.199114857512855,-1.1632209451532325,-0.9805070517349221
SN,B,V_recon_total,253,2.2078415037728267,-1.161798869464131,-0.9964026454227889
SN,B,V_recon_total,254,2.2165681500327987,-1.1602883182930328,-1.0122223591914772
SN,B,V_recon_total,255,2.2252947962927703,-1.1586894066742577,-1.0279649883085347
SN,B,V_recon_total,256,2.234021442552742,-1.157002256371116,-1.043629333911804
SN,B,V_recon_total,257,2.2427480888127134,-1.155226995866635,-1.0592142031007203
SN,B,V_recon_total,258,2.251474735072685,-1.1533637603537759,-1.0747184090271567
SN,B,V_recon_total,259,2.260201381332657,-1.1514126917251362,-1.0901407709858042
SN,B,V_recon_total,260,2.2689280275926285,-1.1493739385621462,-1.105480114504089
SN,B,V_recon_total,261,2.2776546738526,-1.1472476561237526,-1.120735271431614
SN,B,V_recon_total,262,2.2863813201125716,-1.1450340063345954,-1.1359050800291168
SN,B,V_recon_total,263,2.2951079663725436,-1.142733157772676,-1.1509883850569405
SN,B,V_recon_total,264,2.303834612632515,-1.1403452856565213,-1.1659840378630086
SN,B,V_recon_total,265,2.3125612588924866,-1.1378705718318374,-1.1808908964703027
SN,B,V_recon_total,266,2.321287905152458,-1.1353092047576636,-1.1957078256638256
SN,B,V_recon_total,267,2.3300145514124297,-1.132661379492019,-1.2104336970770533
SN,B,V_recon_total,268,2.3387411976724017,-1.1299272976770494,-1.2250673892778645
SN,B,V_recon_total,269,2.3474678439323733,-1.1271071675236701,-1.2396077878539402
SN,B,V_recon_total,270,2.356194490192345,-1.1242012037957112,-1.2540537854976344
SN,B,V_recon_total,271,2.3649211364523164,-1.1212096277935615,-1.2684042820902959
SN,B,V_recon_total,272,2.3736477827122884,-1.1181326673373153,-1.2826581847860505
SN,B,V_recon_total,273,2.38237442897226,-1.114970556749425,-1.2968144080950197
SN,B,V_recon_total,274,2.3911010752322315,-1.1117235368368543,-1.310871873965991
SN,B,V_recon_total,275,2.399827721492203,-1.1083918548727407,-1.3248295118685134
SN,B,V_recon_total,276,2.4085543677521746,-1.1049757645775649,-1.3386862588744206
SN,B,V_recon_total,277,2.4172810140121466,-1.1014755260998288,-1.3524410597387808
SN,B,V_recon_total,278,2.426007660272118,-1.0978914059962444,-1.366092866980253
SN,B,V_recon_total,279,2.4347343065320897,-1.094223677211434,-1.379640640960861
SN,B,V_recon_total,280,2.443460952792061,-1.090472619057145,-1.3930833499651638
SN,B,V_recon_total,281,2.452187599052033,-1.0866385171909778,-1.4064199702788258
SN,B,V_recon_total,282,2.4609142453120048,-1.0827216635946346,-1.419649486266574
SN,B,V_recon_total,283,2.4696408915719763,-1.0787223565516817,-1.4327708904495469
SN,B,V_recon_total,284,2.478367537831948,-1.0746409006248339,-1.445783183582014
SN,B,V_recon_total,285,2.4870941840919194,-1.070477606632762,-1.4586853747274737
SN,B,V_recon_total,286,2.4958208303518914,-1.066232791626422,-1.471476481334119
SN,B,V_recon_total,287,2.504547476611863,-1.0619067788649121,-1.4841555293096567
SN,B,V_recon_total,288,2.5132741228718345,-1.0574998977908523,-1.496721553095496
SN,B,V_recon_total,289,2.522000769131806,-1.0530124840052981,-1.509173595740274
SN,B,V_recon_total,290,2.530727415391778,-1.0484448792421834,-1.521510708972734
SN,B,V_recon_total,291,2.5394540616517496,-1.0437974313422953,-1.5337319532739364
SN,B,V_recon_total,292,2.548180707911721,-1.039070494226784,-1.5458363979488128
SN,B,V_recon_total,293,2.5569073541716927,-1.0342644278702129,-1.557823121197036
SN,B,V_recon_total,294,2.5656340004316642,-1.0293795982731415,-1.5696912101832228
SN,B,V_recon_total,295,2.5743606466916362,-1.0244163774342563,-1.5814397611064481
SN,B,V_recon_total,296,2.5830872929516078,-1.0193751433220406,-1.5930678792690716
SN,B,V_recon_total,297,2.5918139392115793,-1.0142562798459893,-1.6045746791448756
SN,B,V_recon_total,298,2.600540585471551,-1.0090601768273753,-1.6159592844464996
SN,B,V_recon_total,299,2.609267231731523,-1.0037872299695598,-1.6272208281921725
SN,B,V_recon_total,300,2.6179938779914944,-0.9984378408278624,-1.6383584527717365
SN,B,V_recon_total,301,2.626720524251466,-0.9930124167789767,-1.6493713100119591
SN,B,V_recon_total,302,2.6354471705114375,-0.9875113709899493,-1.6602585612411234
SN,B,V_recon_total,303,2.644173816771409,-0.9819351223867152,-1.6710193773528974
SN,B,V_recon_total,304,2.652900463031381,-0.9762840956221949,-1.6816529388694714
SN,B,V_recon_total,305,2.6616271092913526,-0.9705587210439555,-1.6921584360039663
SN,B,V_recon_total,306,2.670353755551324,-0.9647594346614379,-1.7025350687221015
SN,B,V_recon_total,307,2.6790804018112957,-0.9588866781127526,-1.7127820468031212
SN,B,V_recon_total,308,2.6878070480712677,-0.9529408986310481,-1.7228985898999716
SN,B,V_recon_total,309,2.6965336943312392,-0.9469225490104525,-1.732883927598728
SN,B,V_recon_total,310,2.705260340591211,-0.9408320875715901,-1.7427372994772643
SN,B,V_recon_total,311,2.7139869868511823,-0.9346699781266794,-1.752457955163164
SN,B,V_recon_total,312,2.722713633111154,-0.9284366899442122,-1.762045154390861
SN,B,V_recon_total,313,2.731440279371126,-0.922132697713217,-1.7714981670580165
SN,B,V_recon_total,314,2.7401669256310974,-0.9157584815071094,-1.7808162732811161
SN,B,V_recon_total,315,2.748893571891069,-0.9093145267471316,-1.7899987634502947
SN,B,V_recon_total,316,2.7576202181510405,-0.9028013241653879,-1.7990449382833749
SN,B,V_recon_total,317,2.7663468644110125,-0.8962193697674712,-1.807954108879119
SN,B,V_recon_total,318,2.775073510670984,-0.8895691647946926,-1.8167255967696927
SN,B,V_recon_total,319,2.7838001569309556,-0.8828512156859077,-1.8253587339723334
SN,B,V_recon_total,320,2.792526803190927,-0.876066034038951,-1.8338528630402184
SN,B,V_recon_total,321,2.8012534494508987,-0.8692141365716748,-1.8422073371125331
SN,B,V_recon_total,322,2.8099800957108707,-0.8622960450825987,-1.8504215199637308
SN,B,V_recon_total,323,2.8187067419708423,-0.8553122864111752,-1.8584947860519851
SN,B,V_recon_total,324,2.827433388230814,-0.8482633923976652,-1.866426520566826
SN,B,V_recon_total,325,2.8361600344907854,-0.841149899842639,-1.874216119475962
SN,B,V_recon_total,326,2.8448866807507573,-0.8339723504660951,-1.8818629895712777
SN,B,V_recon_total,327,2.853613327010729,-0.8267312908662083,-1.8893665485140079
SN,B,V_recon_total,328,2.8623399732707004,-0.8194272724777019,-1.8967262248790893
SN,B,V_recon_total,329,2.871066619530672,-0.8120608515298544,-1.9039414581986716
SN,B,V_recon_total,330,2.8797932657906435,-0.8046325890041415,-1.9110116990048025
SN,B,V_recon_total,331,2.8885199120506155,-0.7971430505915138,-1.9179364088712725
SN,B,V_recon_total,332,2.897246558310587,-0.7895928066493194,-1.9247150604546142
SN,B,V_recon_total,333,2.9059732045705586,-0.7819824321578654,-1.9313471375342646
SN,B,V_recon_total,334,2.91469985083053,-0.7743125066766348,-1.937832135051877
SN,B,V_recon_total,335,2.923426497090502,-0.7665836143001474,-1.9441695591497834
SN,B,V_recon_total,336,2.9321531433504737,-0.7587963436134826,-1.9503589272086022
SN,B,V_recon_total,337,2.9408797896104453,-0.7509512876474519,-1.9563997678839922
SN,B,V_recon_total,338,2.949606435870417,-0.7430490438334407,-1.9622916211425478
SN,B,V_recon_total,339,2.9583330821303884,-0.7350902139579104,-1.9680340382968329
SN,B,V_recon_total,340,2.9670597283903604,-0.7270754041165692,-1.9736265820395482
SN,B,V_recon_total,341,2.975786374650332,-0.7190052246682181,-1.9790688264768355
SN,B,V_recon_total,342,2.9845130209103035,-0.7108802901882665,-1.9843603571607091
SN,B,V_recon_total,343,2.993239667170275,-0.7027012194219322,-1.9895007711206218
SN,B,V_recon_total,344,3.001966313430247,-0.6944686352371202,-1.994489676894149
SN,B,V_recon_total,345,3.0106929596902186,-0.6861831645769905,-1.9993266945567985
SN,B,V_recon_total,346,3.01941960595019,-0.6778454384122122,-2.0040114557509505
SN,B,V_recon_total,347,3.0281462522101616,-0.6694560916929134,-2.008543603713901
SN,B,V_recon_total,348,3.036872898470133,-0.6610157633003277,-2.012922793305036
SN,B,V_recon_total,349,3.045599544730105,-0.6525250959981395,-2.0171486910321135
SN,B,V_recon_total,350,3.0543261909900767,-0.643984736383538,-2.02122097507666
SN,B,V_recon_total,351,3.0630528372500483,-0.6353953348379724,-2.0251393353184794
SN,B,V_recon_total,352,3.07177948351002,-0.626757545477626,-2.028903473359268
SN,B,V_recon_total,353,3.080506129769992,-0.6180720261036006,-2.032513102545342
SN,B,V_recon_total,354,3.0892327760299634,-0.6093394381518246,-2.035967947989462
SN,B,V_recon_total,355,3.097959422289935,-0.6005604466426797,-2.0392677465917726
SN,B,V_recon_total,356,3.1066860685499065,-0.5917357201303587,-2.0424122470598336
SN,B,V_recon_total,357,3.115412714809878,-0.5828659306519517,-2.0454012099277605
SN,B,V_recon_total,358,3.12413936106985,-0.573951753676268,-2.048234407574459
SN,B,V_recon_total,359,3.1328660073298216,-0.5649938680523977,-2.0509116242409586
SN,B,V_recon_total,360,3.141592653589793,-0.5559929559580126,-2.053432656046845
SN,B,V_recon_total,361,3.1503192998497647,-0.546949702847417,-2.0557973110057857
SN,B,V_recon_total,362,3.1590459461097367,-0.5378647973993472,-2.0580054090401503
SN,B,V_recon_total,363,3.167772592369708,-0.5287389314645277,-2.0600567819947253
SN,B,V_recon_total,364,3.1764992386296798,-0.5195728000129812,-2.061951273649517
SN,B,V_recon_total,365,3.1852258848896513,-0.5103671010811057,-2.0636887397316506
SN,B,V_recon_total,366,3.193952531149623,-0.5011225357185164,-2.0652690479263582
SN,B,V_recon_total,367,3.202679177409595,-0.4918398079346568,-2.0666920778870517
SN,B,V_recon_total,368,3.2114058236695664,-0.4825196246451882,-2.0679577212444906
SN,B,V_recon_total,369,3.220132469929538,-0.4731626956181523,-2.069065881615033
SN,B,V_recon_total,370,3.2288591161895095,-0.4637697334199212,-2.070016474607976
SN,B,V_recon_total,371,3.2375857624494815,-0.454341453360932,-2.0708094278319833
SN,B,V_recon_total,372,3.246312408709453,-0.4448785734412156,-2.0714446809005964
SN,B,V_recon_total,373,3.2550390549694246,-0.4353818142957141,-2.071922185436834
SN,B,V_recon_total,374,3.263765701229396,-0.4258518991394048,-2.0722419050768783
SN,B,V_recon_total,375,3.2724923474893677,-0.4162895537122233,-2.0724038154728404
SN,B,V_recon_total,376,3.2812189937493397,-0.40669550622379547,-2.072407904294616
SN,B,V_recon_total,377,3.2899456400093112,-0.3970704872979838,-2.072254171230827
SN,B,V_recon_total,378,3.2986722862692828,-0.3874152299172434,-2.0719426279888404
SN,B,V_recon_total,379,3.3073989325292543,-0.37773046936680577,-2.07147329829388
SN,B,V_recon_total,380,3.3161255787892263,-0.3680169431786822,-2.0708462178872193
SN,B,V_recon_total,381,3.324852225049198,-0.3582753910755007,-2.0700614345234594
SN,B,V_recon_total,382,3.3335788713091694,-0.34850655491416926,-2.0691190079668926
SN,B,V_recon_total,383,3.342305517569141,-0.3387111786293831,-2.068019009986949
SN,B,V_recon_total,384,3.351032163829113,-0.32889000817697,-2.066761524352733
SN,B,V_recon_total,385,3.3597588100890845,-0.3190437914770854,-2.065346646826645
SN,B,V_recon_total,386,3.368485456349056,-0.3091732783572515,-2.0637744851570874
SN,B,V_recon_total,387,3.3772121026090276,-0.2992792204952577,-2.0620451590702564
SN,B,V_recon_total,388,3.385938748868999,-0.28936237136191667,-2.0601588002610303
SN,B,V_recon_total,389,3.394665395128971,-0.27942348616368373,-2.0581155523829344
SN,B,V_recon_total,390,3.4033920413889427,-0.2694633217851482,-2.055915571037207
SN,B,V_recon_total,391,3.4121186876489142,-0.25948263673138894,-2.0535590237609442
SN,B,V_recon_total,392,3.420845333908886,-0.24948219107021463,-2.051046090014345
SN,B,V_recon_total,393,3.429571980168858,-0.23946274637428033,-2.048376961167043
SN,B,V_recon_total,394,3.4382986264288293,-0.2294250656630924,-2.0455518404835344
SN,B,V_recon_total,395,3.447025272688801,-0.21936991334489897,-2.0425709431076973
SN,B,V_recon_total,396,3.4557519189487724,-0.2092980551584792,-2.0394344960464075
SN,B,V_recon_total,397,3.464478565208744,-0.19921025811482868,-2.036142738152252
SN,B,V_recon_total,398,3.473205211468716,-0.18910729043874835,-2.032695920105339
SN,B,V_recon_total,399,3.4819318577286875,-0.17898992151034293,-2.029094304394208
SN,B,V_recon_total,400,3.490658503988659,-0.16885892180642698,-2.025338165295839
SN,B,V_recon_total,401,3.4993851502486306,-0.1587150628418515,-2.021427788854767
SN,B,V_recon_total,402,3.5081117965086026,-0.1485591171107496,-2.017363472861298
SN,B,V_recon_total,403,3.516838442768574,-0.1383918580277103,-2.0131455268288305
SN,B,V_recon_total,404,3.5255650890285457,-0.12821405986887646,-2.0087742719702852
SN,B,V_recon_total,405,3.5342917352885173,-0.11802649771298251,-2.0042500411736435
SN,B,V_recon_total,406,3.543018381548489,-0.1078299473823297,-1.999573178976597
SN,B,V_recon_total,407,3.551745027808461,-0.09762518538370263,-1.9947440415403088
SN,B,V_recon_total,408,3.5604716740684323,-0.0874129888492377,-1.9897629966222918
SN,B,V_recon_total,409,3.569198320328404,-0.07719413547723875,-1.9846304235484016
SN,B,V_recon_total,410,3.5779249665883754,-0.06696940347295405,-1.9793467131839488
SN,B,V_recon_total,411,3.5866516128483474,-0.05673957148931169,-1.9739122679039347
SN,B,V_recon_total,412,3.595378259108319,-0.0465054185676248,-1.9683275015624075
SN,B,V_recon_total,413,3.6041049053682905,-0.03626772407826101,-1.962592839460947
SN,B,V_recon_total,414,3.612831551628262,-0.02602726766129232,-1.9567087183162741
SN,B,V_recon_total,415,3.6215581978882336,-0.015784829167122705,-1.9506755862269956
SN,B,V_recon_total,416,3.6302848441482056,-0.005541188597097901,-1.9444939026394779
SN,B,V_recon_total,417,3.639011490408177,0.004702873955891529,-1.9381641383128607
SN,B,V_recon_total,418,3.6477381366681487,0.014946578366821284,-1.9316867752832032
SN,B,V_recon_total,419,3.6564647829281203,0.02518914453794041,-1.9250623068267785
SN,B,V_recon_total,420,3.6651914291880923,0.03542979245817984,-1.9182912374225067
SN,B,V_recon_total,421,3.673918075448064,0.04566774226255099,-1.911374082713539
SN,B,V_recon_total,422,3.6826447217080354,0.055902214291538965,-1.904311369467987
SN,B,V_recon_total,423,3.691371367968007,0.06613242915047446,-1.8971036355388087
SN,B,V_recon_total,424,3.7000980142279785,0.07635760776888822,-1.8897514298228488
SN,B,V_recon_total,425,3.7088246604879505,0.08657697145984,-1.8822553122190373
SN,B,V_recon_total,426,3.717551306747922,0.09678974197921841,-1.8746158535857533
SN,B,V_recon_total,427,3.7262779530078936,0.1069951415850085,-1.8668336356973478
SN,B,V_recon_total,428,3.735004599267865,0.11719239309651819,-1.8589092511998444
SN,B,V_recon_total,429,3.743731245527837,0.12738071995356526,-1.8508433035658012
SN,B,V_recon_total,430,3.7524578917878086,0.1375593462756129,-1.8426364070483612
SN,B,V_recon_total,431,3.76118453804778,0.14772749692085918,-1.834289186634467
SN,B,V_recon_total,432,3.7699111843077517,0.15788439754526445,-1.8258022779972716
SN,B,V_recon_total,433,3.7786378305677233,0.16802927466152245,-1.8171763274477262
SN,B,V_recon_total,434,3.7873644768276953,0.1781613556979637,-1.8084119918853603
SN,B,V_recon_total,435,3.796091123087667,0.18827986905738825,-1.799509938748261
SN,B,V_recon_total,436,3.8048177693476384,0.19838404417582883,-1.7904708459622403
SN,B,V_recon_total,437,3.81354441560761,0.2084731115812306,-1.7812954018892098
SN,B,V_recon_total,438,3.822271061867582,0.2185463029520493,-1.7719843052747595
SN,B,V_recon_total,439,3.8309977081275535,0.2286028511757613,-1.7625382651949468
SN,B,V_recon_total,440,3.839724354387525,0.2386419904072845,-1.752958001002295
SN,B,V_recon_total,441,3.8484510006474966,0.24866295612729794,-1.7432442422710142
SN,B,V_recon_total,442,3.857177646907468,0.2586649852004646,-1.7333977287414397
SN,B,V_recon_total,443,3.86590429316744,0.26864731593354657,-1.723419210263699
SN,B,V_recon_total,444,3.8746309394274117,0.2786091881334094,-1.7133094467406087
SN,B,V_recon_total,445,3.883357585687383,0.28854984316491633,-1.7030692080698016
SN,B,V_recon_total,446,3.8920842319473548,0.2984685240087003,-1.6926992740850992
SN,B,V_recon_total,447,3.9008108782073267,0.30836447531881356,-1.6822004344971235
SN,B,V_recon_total,448,3.9095375244672983,0.3182369434802491,-1.6715734888331573
SN,B,V_recon_total,449,3.91826417072727,0.3280851766663343,-1.6608192463762566
SN,B,V_recon_total,450,3.9269908169872414,0.33790842489598305,-1.649938526103621
SN,B,V_recon_total,451,3.935717463247213,0.34770594009081,-1.638932156624226
SN,B,V_recon_total,452,3.944444109507185,0.35747697613210144,-1.62780097611572
SN,B,V_recon_total,453,3.9531707557671565,0.3672207889176316,-1.616545832260595
SN,B,V_recon_total,454,3.961897402027128,0.3769366364183324,-1.6051675821816322
SN,B,V_recon_total,455,3.9706240482870996,0.3866237787348005,-1.5936670923766267
SN,B,V_recon_total,456,3.9793506945470716,0.39628147815364373,-1.582045238652404
SN,B,V_recon_total,457,3.988077340807043,0.40590899920365897,-1.5703029060581204
SN,B,V_recon_total,458,3.9968039870670147,0.4155056087118442,-1.558440988817866
SN,B,V_recon_total,459,4.005530633326987,0.4250705758592309,-1.5464603902625633
SN,B,V_recon_total,460,4.014257279586958,0.43460317223653766,-1.5343620227611776
SN,B,V_recon_total,461,4.02298392584693,0.44410267189964464,-1.522146807651234
SN,B,V_recon_total,462,4.031710572106901,0.4535683514248722,-1.5098156751686578
SN,B,V_recon_total,463,4.040437218366873,0.4629994899640785,-1.4973695643769271
SN,B,V_recon_total,464,4.049163864626845,0.4723953692995487,-1.484809423095567
SN,B,V_recon_total,465,4.057890510886816,0.4817552738986926,-1.4721362078279665
SN,B,V_recon_total,466,4.066617157146788,0.4910784909685387,-1.459350883688531
SN,B,V_recon_total,467,4.075343803406759,0.5003643105100091,-1.4464544243291975
SN,B,V_recon_total,468,4.084070449666731,0.5096120253719958,-1.433447811865274
SN,B,V_recon_total,469,4.092797095926703,0.5188209313052071,-1.420332036800658
SN,B,V_recon_total,470,4.101523742186674,0.527990327015802,-1.4071080979524022
SN,B,V_recon_total,471,4.110250388446646,0.5371195142187976,-1.3937770023746452
SN,B,V_recon_total,472,4.118977034706618,0.5462077976912427,-1.3803397652819303
SN,B,V_recon_total,473,4.127703680966589,0.5552544853251633,-1.3667974099718878
SN,B,V_recon_total,474,4.136430327226561,0.5642588881802723,-1.3531509677473035
SN,B,V_recon_total,475,4.145156973486532,0.5732203205364279,-1.3394014778375893
SN,B,V_recon_total,476,4.153883619746504,0.5821380999458634,-1.3255499873196326
SN,B,V_recon_total,477,4.162610266006476,0.5910115472851485,-1.3115975510380664
SN,B,V_recon_total,478,4.171336912266447,0.5998399868069125,-1.2975452315249336
SN,B,V_recon_total,479,4.180063558526419,0.6086227461913074,-1.2833940989187682
SN,B,V_recon_total,480,4.1887902047863905,0.6173591565971999,-1.2691452308831093
SN,B,V_recon_total,481,4.1975168510463625,0.6260485527131153,-1.2547997125244215
SN,B,V_recon_total,482,4.2062434973063345,0.6346902728078962,-1.2403586363094703
SN,B,V_recon_total,483,4.214970143566306,0.6432836587810986,-1.2258231019821217
