T_tomo_K,omega_index,Omega_q_over_2pi_Hz,component,qg_qm_total,qg_total,sn_qm_total,sn_term_SN,sn_total,sn_minus_qg_total
0.0001,50,0.019658124188759236,delta_h1,9.565206204208984,9.565206204208984,9.565206204208984,2.909739521899971,12.474945726108954,2.9097395218999704
0.0001,50,0.019658124188759236,delta_h2,-2.8958268127632483,-2.8958268127632483,-2.8958268127632483,-1.1491871066097197,-4.045013919372968,-1.1491871066097197
0.0001,50,0.019658124188759236,delta_h3,1.7794298706209617,1.7794298706209617,1.7794298706209617,-9.750421986710686,-7.970992116089724,-9.750421986710686
0.0001,51,0.019925669192497573,delta_h1,9.374090991437692,9.374090991437692,9.374090991437692,2.8484051761315774,12.22249616756927,2.8484051761315783
0.0001,51,0.019925669192497573,delta_h2,-2.8574844783402646,-2.8574844783402646,-2.8574844783402646,-1.1530165814753524,-4.010501059815617,-1.1530165814753524
0.0001,51,0.019925669192497573,delta_h3,1.7676057415799775,1.7676057415799775,1.7676057415799775,-9.735307314466798,-7.96770157288682,-9.735307314466798
0.0001,52,0.02019685545561235,delta_h1,9.186782641000436,9.186782641000436,9.186782641000436,2.7863913517882177,11.973173992788656,2.78639135178822
0.0001,52,0.02019685545561235,delta_h2,-2.8196426585410883,-2.8196426585410883,-2.8196426585410883,-1.1544556613369394,-3.9740983198780278,-1.1544556613369394
0.0001,52,0.02019685545561235,delta_h3,1.7558580762985587,1.7558580762985587,1.7558580762985587,-9.719908351553187,-7.964050275254628,-9.719908351553187
0.0001,53,0.020471732535260898,delta_h1,9.003205710528233,9.003205710528233,9.003205710528233,2.7237664101161285,11.726972120644362,2.723766410116129
0.0001,53,0.020471732535260898,delta_h2,-2.7822950107047717,-2.7822950107047717,-2.7822950107047717,-1.153483503511893,-3.9357785142166613,-1.1534835035118896
0.0001,53,0.020471732535260898,delta_h3,1.7441864211247318,1.7441864211247318,1.7441864211247318,-9.70423963956184,-7.960053218437108,-9.70423963956184
0.0001,54,0.02075035066306825,delta_h1,8.823286240413863,8.823286240413863,8.823286240413863,2.66059427537339,11.483880515787252,2.6605942753733896
0.0001,54,0.02075035066306825,delta_h2,-2.7454352677599854,-2.7454352677599854,-2.7454352677599854,-1.1501012203168663,-3.89553648807685,-1.1501012203168646
0.0001,54,0.02075035066306825,delta_h3,1.7325903244206105,1.7325903244206105,1.7325903244206105,-9.688313108106225,-7.955722783685616,-9.688313108106225
0.0001,55,0.021032760754306615,delta_h1,8.646951722356022,8.646951722356022,8.646951722356022,2.5969290895741732,11.243880811930195,2.5969290895741732
0.0001,55,0.021032760754306615,delta_h2,-2.709057235736613,-2.709057235736613,-2.709057235736613,-1.1443080640336696,-3.853365299770285,-1.1443080640336722
0.0001,55,0.021032760754306615,delta_h3,1.721069336027984,1.721069336027984,1.721069336027984,-9.672139355093382,-7.951070019065398,-9.672139355093382
0.0001,56,0.02131901441719966,delta_h1,8.474131076743683,8.474131076743683,8.474131076743683,2.532850871886185,11.006981948629868,2.5328508718861844
0.0001,56,0.02131901441719966,delta_h2,-2.6731547964957967,-2.6731547964957967,-2.6731547964957967,-1.1361014691878673,-3.8092562656836666,-1.13610146918787
0.0001,56,0.02131901441719966,delta_h3,1.7096230083625819,1.7096230083625819,1.7096230083625819,-9.655741530030516,-7.946118521667935,-9.655741530030516
0.0001,57,0.02160916396235357,delta_h1,8.30475461949693,8.30475461949693,8.30475461949693,2.4684373873946344,10.773192006891565,2.4684373873946353
0.0001,57,0.02160916396235357,delta_h2,-2.6377219035047395,-2.6377219035047395,-2.6377219035047395,-1.1255078693253076,-3.763229772830048,-1.1255078693253084
0.0001,57,0.02160916396235357,delta_h3,1.6982508953326312,1.6982508953326312,1.6982508953326312,-9.63912625161703,-7.9408753562843994,-9.63912625161703
